time [s]	line [1]	track/ direction [1]	loc. (actual) [km]	loc. (target) [km]	way (actual) [km]	way (target) [km]	speed (actual) [km/h]	speed (target) [km/h]	voltage [V]	current [A]	track-earth voltage [V]	energy input [kWh]	energy balance [kWh]	usable braking energy [kWh]	used braking energy [kWh]	recuperated braking energy [kWh]	energy braking resistor [kWh]	state [1]	tractive effort (actual) [kN]	tractive effort (target) [kN]	line and running resistance [kN]	acceleration (actual) [m/(s*s)]	acceleration (target) [m/(s*s)]	desired speed [km/h]	train configuration [1]	utilization rate [%]	
3982.000000	      2.0000000	      2.0000000	      9.0887775	      9.1029997	      0.2512222	      0.2370000	     18.3999996	     18.3999996	    782.8012085	    165.3456421	     -0.2611516	      1.5570368	      1.4060098	      0.1962746	      0.1961937	      0.1510270	      0.0000809	     20.0000000	     17.2203102	      0.0000000	     12.3912258	      0.0833333	      0.0000000	     18.3999996	      2.0000000	    100.0000000	
3984.000000	      2.0000000	      2.0000000	      9.0785275	      9.0930004	      0.2614722	      0.2470000	     18.5000000	     18.5000000	    783.8891602	     75.2428818	     -0.6489917	      1.5898046	      1.4387776	      0.1962746	      0.1961937	      0.1510270	      0.0000809	     20.0000000	      5.1946807	      0.0000000	      4.3898335	      0.0138889	      0.0000000	     18.5000000	      2.0000000	    100.0000000	
3986.000000	      2.0000000	      2.0000000	      9.0680838	      9.0830002	      0.2719167	      0.2570000	     19.1000004	     19.1000004	    764.9094849	    630.2077026	      1.9704894	      1.8576112	      1.7065842	      0.1962746	      0.1961937	      0.1510270	      0.0000809	     20.0000000	      0.8807667	      0.0000000	     -3.9483166	      0.0833333	      0.0000000	     19.1000004	      2.0000000	    100.0000000	
3988.000000	      2.0000000	      2.0000000	      9.0571108	      9.0719995	      0.2828889	      0.2680000	     20.3999996	     20.3999996	    781.3562622	     58.5213165	      0.0068409	      1.8830146	      1.7319875	      0.1962746	      0.1961937	      0.1510270	      0.0000809	     20.0000000	      2.8428836	      0.0000000	     -7.6201305	      0.1805556	      0.0000000	     20.3999996	      2.0000000	    100.0000000	
3990.000000	      2.0000000	      2.0000000	      9.0457220	      9.0609999	      0.2942778	      0.2790000	     20.6000004	     20.6000004	    784.9312744	      4.2749453	     -1.0340823	      1.8848788	      1.7338517	      0.2094659	      0.2093851	      0.1510270	      0.0000808	     20.0000000	     -5.9559808	      0.0000000	     -7.5656753	      0.0277778	      0.0000000	     20.6000004	      2.0000000	    100.0000000	
3992.000000	      2.0000000	      2.0000000	      9.0346947	      9.0500002	      0.3053056	      0.2900000	     19.1000004	     19.1000004	    786.6432495	    -67.2027206	     -0.5259506	      1.8848788	      1.7044824	      0.2538908	      0.2538098	      0.1803962	      0.0000809	     50.0000000	    -19.5387001	      0.0000000	     -7.4659920	     -0.2083333	      0.0000000	     19.1000004	      2.0000000	    100.0000000	
3994.000000	      2.0000000	      2.0000000	      9.0246944	      9.0400000	      0.3153056	      0.3000000	     16.8999996	     16.8999996	    779.8423462	   -108.4540634	     -0.8735494	      1.8848788	      1.6574953	      0.3159338	      0.3158526	      0.2273835	      0.0000811	     50.0000000	    -29.4888611	      0.0000000	    -11.7822218	     -0.3055556	      0.0000000	     16.8999996	      2.0000000	    100.0000000	
3996.000000	      2.0000000	      2.0000000	      9.0160275	      9.0319996	      0.3239722	      0.3080000	     14.3000002	     14.3000002	    778.7063599	   -120.6610184	     -0.0743275	      1.8848788	      1.6052955	      0.3831893	      0.3831079	      0.2795832	      0.0000814	     50.0000000	    -36.9455719	      0.0000000	    -16.0195427	     -0.3611111	      0.0000000	     14.3000002	      2.0000000	    100.0000000	
3998.000000	      2.0000000	      2.0000000	      9.0091944	      9.0260000	      0.3308056	      0.3140000	     10.3000002	     10.3000002	    789.6550293	   -138.7633820	     -1.2906468	      1.8848788	      1.5444204	      0.4591203	      0.4590386	      0.3404583	      0.0000817	     50.0000000	    -51.6167717	      0.0000000	    -19.4228840	     -0.5555556	      0.0000000	     10.3000002	      2.0000000	    100.0000000	
4000.000000	      2.0000000	      2.0000000	      9.0042496	      9.0220003	      0.3357500	      0.3180000	      7.5000000	      7.5000000	    776.0822754	    -61.2309914	      2.8501315	      1.8848788	      1.5180203	      0.5005761	      0.5004943	      0.3668585	      0.0000818	     50.0000000	    -42.8658371	      0.0000000	    -20.3301163	     -0.3888889	      0.0000000	      7.5000000	      2.0000000	    100.0000000	
4002.000000	      2.0000000	      2.0000000	      9.0008888	      9.0190001	      0.3391111	      0.3210000	      4.5999999	      4.5999999	    783.4022217	    -26.1976986	     -0.2813756	      1.8848788	      1.5066184	      0.5270335	      0.5269517	      0.3782603	      0.0000818	     50.0000000	    -43.7122612	      0.0000000	    -20.3716908	     -0.4027778	      0.0000000	      4.5999999	      2.0000000	    100.0000000	
4004.000000	      2.0000000	      2.0000000	      8.9991665	      9.0170002	      0.3408333	      0.3230000	      1.6000000	      1.6000000	    781.4043579	     10.1033335	     -0.3107648	      1.8892647	      1.5110043	      0.5377030	      0.5376213	      0.3782603	      0.0000818	     50.0000000	    -44.5542145	      0.0000000	    -20.4087982	     -0.4166667	      0.0000000	      1.6000000	      2.0000000	    100.0000000	
4006.000000	      2.0000000	      2.0000000	      8.9986668	      9.0150003	      0.3413333	      0.3250000	      0.2000000	      0.2000000	    780.5423584	     34.0459633	      0.0326414	      1.9040282	      1.5257679	      0.5379951	      0.5379133	      0.3782603	      0.0000818	     50.0000000	    -31.7086754	      0.0000000	    -20.4408150	     -0.1944444	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4008.000000	      2.0000000	      2.0000000	      8.9985552	      9.0150003	      0.3414444	      0.3250000	      0.2000000	      0.2000000	    779.9240112	     33.9395370	      0.1892785	      1.9187340	      1.5404736	      0.5383450	      0.5382632	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4010.000000	      2.0000000	      2.0000000	      8.9984446	      9.0139999	      0.3415556	      0.3260000	      0.2000000	      0.2000000	    774.2504272	     34.1884232	      0.7076918	      1.9334397	      1.5551794	      0.5386948	      0.5386131	      0.3782603	      0.0000817	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4012.000000	      2.0000000	      2.0000000	      8.9983330	      9.0139999	      0.3416667	      0.3260000	      0.2000000	      0.2000000	    775.4505005	     34.1354294	      0.2994256	      1.9481454	      1.5698851	      0.5390447	      0.5389629	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4014.000000	      2.0000000	      2.0000000	      8.9982224	      9.0129995	      0.3417778	      0.3270000	      0.2000000	      0.2000000	    780.1696167	     33.9287796	     -0.9914939	      1.9628512	      1.5845908	      0.5393946	      0.5393128	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4016.000000	      2.0000000	      2.0000000	      8.9981108	      9.0129995	      0.3418889	      0.3270000	      0.2000000	      0.2000000	    787.5852661	     33.6095886	     -1.1113124	      1.9775569	      1.5992966	      0.5397444	      0.5396627	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4018.000000	      2.0000000	      2.0000000	      8.9980001	      9.0129995	      0.3420000	      0.3270000	      0.2000000	      0.2000000	    788.1156006	     33.5870895	     -0.9824224	      1.9922627	      1.6140023	      0.5400943	      0.5400125	      0.3782603	      0.0000817	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4020.000000	      2.0000000	      2.0000000	      8.9978886	      9.0129995	      0.3421111	      0.3270000	      0.2000000	      0.2000000	    790.9976196	     33.4669762	     -1.5983269	      2.0069695	      1.6287092	      0.5404441	      0.5403624	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4022.000000	      2.0000000	      2.0000000	      8.9977779	      9.0120001	      0.3422222	      0.3280000	      0.2000000	      0.2000000	    795.1901855	     33.2900162	     -2.4672625	      2.0216761	      1.6434158	      0.5407940	      0.5407122	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4024.000000	      2.0000000	      2.0000000	      8.9976664	      9.0120001	      0.3423333	      0.3280000	      0.2000000	      0.2000000	    786.4902954	     33.6564865	     -2.2751005	      2.0363820	      1.6581217	      0.5411438	      0.5410621	      0.3782603	      0.0000817	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4026.000000	      2.0000000	      2.0000000	      8.9975834	      9.0120001	      0.3424167	      0.3280000	      0.1000000	      0.1000000	    788.1697998	     33.5530090	     -1.3121955	      2.0510740	      1.6728135	      0.5415075	      0.5414258	      0.3782603	      0.0000817	     50.0000000	    -21.2583847	      0.0000000	    -20.4535370	     -0.0138889	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4028.000000	      2.0000000	      2.0000000	      8.9975004	      9.0109997	      0.3425000	      0.3290000	      0.2000000	      0.2000000	    787.2164307	     33.6017609	     -1.3023322	      2.0657694	      1.6875091	      0.5418676	      0.5417858	      0.3782603	      0.0000818	     20.0000000	    -19.6495457	      0.0000000	    -20.4543915	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4030.000000	      2.0000000	      2.0000000	      8.9973888	      9.0109997	      0.3426111	      0.3290000	      0.2000000	      0.2000000	    785.7237549	     33.6889992	     -0.7978218	      2.0804751	      1.7022147	      0.5422175	      0.5421357	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4032.000000	      2.0000000	      2.0000000	      8.9972782	      9.0109997	      0.3427222	      0.3290000	      0.2000000	      0.2000000	    784.3763428	     33.7478142	     -0.0872659	      2.0951812	      1.7169209	      0.5425674	      0.5424856	      0.3782603	      0.0000818	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4034.000000	      2.0000000	      2.0000000	      8.9971666	      9.0109997	      0.3428333	      0.3290000	      0.2000000	      0.2000000	    776.7446899	     34.0785370	      0.5431618	      2.1098869	      1.7316266	      0.5429172	      0.5428355	      0.3782603	      0.0000817	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4036.000000	      2.0000000	      2.0000000	      8.9960556	      9.0089998	      0.3439444	      0.3310000	      3.8000000	      3.8000000	    773.3876343	     50.3726807	      0.0820909	      2.1315300	      1.7532697	      0.5429172	      0.5428355	      0.3782603	      0.0000817	     20.0000000	      8.5209627	      0.0000000	    -20.4535370	      0.5000000	      0.0000000	      3.8000000	      2.0000000	    100.0000000	
4038.000000	      2.0000000	      2.0000000	      8.9931669	      9.0089998	      0.3468333	      0.3310000	      6.5999999	      6.5999999	    768.0859985	    253.6198883	      0.4248030	      2.2397532	      1.8614930	      0.5429172	      0.5428355	      0.3782603	      0.0000817	     20.0000000	      2.1177526	      0.0000000	    -20.4179688	      0.3888889	      0.0000000	      6.5999999	      2.0000000	    100.0000000	
4040.000000	      2.0000000	      2.0000000	      8.9889441	      9.0039997	      0.3510556	      0.3360000	      8.6000004	      8.6000004	    770.1110229	     30.3612270	     -0.0902518	      2.2527430	      1.8744828	      0.5449831	      0.5449014	      0.3782603	      0.0000817	     20.0000000	     -4.2869101	      0.0000000	    -20.3838539	      0.2777778	      0.0000000	      8.6000004	      2.0000000	    100.0000000	
4042.000000	      2.0000000	      2.0000000	      8.9838610	      8.9989996	      0.3561389	      0.3410000	      9.6999998	      9.6999998	    777.4691772	     15.2307053	     -1.1032891	      2.2593217	      1.8810613	      0.5534601	      0.5533783	      0.3782603	      0.0000818	     20.0000000	    -11.5027113	      0.0000000	    -20.3560295	      0.1527778	      0.0000000	      9.6999998	      2.0000000	    100.0000000	
4044.000000	      2.0000000	      2.0000000	      8.9779720	      8.9919996	      0.3620278	      0.3480000	     11.5000000	     11.5000000	    788.9703979	     22.6928291	     -1.6798633	      2.2692683	      1.8910079	      0.5585690	      0.5584873	      0.3782603	      0.0000817	     20.0000000	     -5.8522496	      0.0000000	    -20.3395004	      0.2500000	      0.0000000	     11.5000000	      2.0000000	    100.0000000	
4046.000000	      2.0000000	      2.0000000	      8.9711666	      8.9840002	      0.3688333	      0.3560000	     13.0000000	     13.0000000	    798.6388550	     14.0680742	     -2.3651795	      2.2755101	      1.8972497	      0.5673832	      0.5673015	      0.3782603	      0.0000818	     20.0000000	     -8.0275612	      0.0000000	    -20.1002693	      0.2083333	      0.0000000	     13.0000000	      2.0000000	    100.0000000	
4048.000000	      2.0000000	      2.0000000	      8.9637775	      8.9759998	      0.3762222	      0.3640000	     13.6000004	     13.6000004	    852.7459106	     -9.1035995	     -6.8805251	      2.2755101	      1.8929369	      0.5867614	      0.5866699	      0.3825732	      0.0000916	     20.0000000	    -14.8273983	      0.0000000	    -19.6564808	      0.0833333	      0.0000000	     13.6000004	      2.0000000	    100.0000000	
4050.000000	      2.0000000	      2.0000000	      8.9560280	      8.9680004	      0.3839722	      0.3720000	     14.3000002	     14.3000002	    796.7957764	     -9.2087803	     -2.3624151	      2.2755101	      1.8888606	      0.6058934	      0.6058018	      0.3866495	      0.0000916	     20.0000000	    -13.9347162	      0.0000000	    -19.5686455	      0.0972222	      0.0000000	     14.3000002	      2.0000000	    100.0000000	
4052.000000	      2.0000000	      2.0000000	      8.9479170	      8.9600000	      0.3920833	      0.3800000	     14.8999996	     14.8999996	    812.1224976	    -14.0690584	     -4.1933613	      2.2755101	      1.8825129	      0.6272966	      0.6272050	      0.3929972	      0.0000916	     20.0000000	    -14.6495981	      0.0000000	    -19.4786816	      0.0833333	      0.0000000	     14.8999996	      2.0000000	    100.0000000	
4054.000000	      2.0000000	      2.0000000	      8.9396114	      8.9510002	      0.4003889	      0.3890000	     15.0000000	     15.0000000	    823.5083008	    -29.4981117	     -5.3004804	      2.2755101	      1.8690174	      0.6558478	      0.6557561	      0.4064927	      0.0000917	     20.0000000	    -18.4267902	      0.0000000	    -19.2316380	      0.0138889	      0.0000000	     15.0000000	      2.0000000	    100.0000000	
4056.000000	      2.0000000	      2.0000000	      8.9307499	      8.9429998	      0.4092500	      0.3970000	     16.8999996	     16.8999996	    817.3842163	     20.6024990	     -4.7127109	      2.2848659	      1.8783730	      0.6615477	      0.6614560	      0.4064927	      0.0000917	     20.0000000	     -3.7250702	      0.0000000	    -19.0171680	      0.2638889	      0.0000000	     16.8999996	      2.0000000	    100.0000000	
4058.000000	      2.0000000	      2.0000000	      8.9212503	      8.9329996	      0.4187500	      0.4070000	     17.2999992	     17.2999992	    898.7329102	    -23.7902012	     -1.2205324	      2.2848659	      1.8664947	      0.6892714	      0.6883900	      0.4183711	      0.0008814	     20.0000000	    -15.3294840	      0.0000000	    -18.5488720	      0.0555556	      0.0000000	     17.2999992	      2.0000000	    100.0000000	
4060.000000	      2.0000000	      2.0000000	      8.9121113	      8.9239998	      0.4278889	      0.4160000	     15.6000004	     15.6000004	    787.6790161	    -84.9802322	     -0.5761971	      2.2848659	      1.8293073	      0.7415144	      0.7406328	      0.4555584	      0.0008816	     50.0000000	    -27.8629227	      0.0000000	    -14.1805191	     -0.2361111	      0.0000000	     15.6000004	      2.0000000	    100.0000000	
4062.000000	      2.0000000	      2.0000000	      8.9044170	      8.9160004	      0.4355833	      0.4240000	     12.1000004	     12.1000004	    787.4836426	   -107.8535919	     -1.1560045	      2.2848659	      1.7821224	      0.8037551	      0.8028733	      0.5027434	      0.0008818	     50.0000000	    -37.9638405	      0.0000000	     -9.7941875	     -0.4861111	      0.0000000	     12.1000004	      2.0000000	    100.0000000	
4064.000000	      2.0000000	      2.0000000	      8.8978891	      8.9099998	      0.4421111	      0.4300000	     11.3999996	     11.3999996	    786.3744507	      3.2408431	     -0.9924639	      2.2862816	      1.7835382	      0.8173948	      0.8165131	      0.5027434	      0.0008817	     50.0000000	    -11.5629473	      0.0000000	     -5.9290166	     -0.0972222	      0.0000000	     11.3999996	      2.0000000	    100.0000000	
4066.000000	      2.0000000	      2.0000000	      8.8914165	      8.9029999	      0.4485833	      0.4370000	     11.8999996	     11.8999996	    778.1441650	    423.7807617	      0.7108258	      2.4694829	      1.9667397	      0.8173948	      0.8165131	      0.5027434	      0.0008817	     20.0000000	      1.1535817	      0.0000000	     -2.8706543	      0.0694444	      0.0000000	     11.8999996	      2.0000000	    100.0000000	
4068.000000	      2.0000000	      2.0000000	      8.8842497	      8.8959999	      0.4557500	      0.4440000	     13.8999996	     13.8999996	    785.9249268	    114.8629303	     -0.9737583	      2.5196350	      2.0168917	      0.8173948	      0.8165131	      0.5027434	      0.0008817	     20.0000000	     14.2730303	      0.0000000	     -1.8239141	      0.2777778	      0.0000000	     13.8999996	      2.0000000	    100.0000000	
4070.000000	      2.0000000	      2.0000000	      8.8755836	      8.8870001	      0.4644167	      0.4530000	     17.2999992	     17.2999992	    783.7302856	    205.2691956	     -1.3939786	      2.6090105	      2.1062670	      0.8173948	      0.8165131	      0.5027434	      0.0008817	     20.0000000	     25.7047234	      0.0000000	     -1.6600820	      0.4722222	      0.0000000	     17.2999992	      2.0000000	    100.0000000	
4072.000000	      2.0000000	      2.0000000	      8.8640556	      8.8760004	      0.4759444	      0.4640000	     24.2000008	     24.2000008	    772.2393799	    497.5153198	     -0.4577695	      2.8224554	      2.3197119	      0.8173948	      0.8165131	      0.5027434	      0.0008817	     20.0000000	     53.4601898	      0.0000000	     -2.0742698	      0.9583333	      0.0000000	     24.2000008	      2.0000000	    100.0000000	
