time [s]	line [1]	track/ direction [1]	loc. (actual) [km]	loc. (target) [km]	way (actual) [km]	way (target) [km]	speed (actual) [km/h]	speed (target) [km/h]	voltage [V]	current [A]	track-earth voltage [V]	energy input [kWh]	energy balance [kWh]	usable braking energy [kWh]	used braking energy [kWh]	recuperated braking energy [kWh]	energy braking resistor [kWh]	state [1]	tractive effort (actual) [kN]	tractive effort (target) [kN]	line and running resistance [kN]	acceleration (actual) [m/(s*s)]	acceleration (target) [m/(s*s)]	desired speed [km/h]	train configuration [1]	utilization rate [%]	
4248.000000	      2.0000000	      2.0000000	      7.9438601	      7.9800000	      1.3961400	      1.3600000	     22.7999992	     22.7999992	    785.3016968	    113.6127930	      3.2855527	      7.5980177	      5.3131905	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	      8.4667501	      0.0000000	      7.6619034	      0.0138889	      0.0000000	     22.7999992	      2.0000000	    100.0000000	
4250.000000	      2.0000000	      2.0000000	      7.9309435	      7.9660001	      1.4090565	      1.3740000	     23.7000008	     23.7000008	    786.1391602	    175.5604401	      6.2780113	      7.6746931	      5.3898654	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     14.9080105	      0.0000000	      7.6643853	      0.1250000	      0.0000000	     23.7000008	      2.0000000	    100.0000000	
4252.000000	      2.0000000	      2.0000000	      7.9174156	      7.9510002	      1.4225844	      1.3890001	     25.0000000	     25.0000000	    781.3027954	    215.0789337	      4.2297006	      7.7680492	      5.4832220	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     18.1922894	      0.0000000	      7.7292762	      0.1805556	      0.0000000	     25.0000000	      2.0000000	    100.0000000	
4254.000000	      2.0000000	      2.0000000	      7.9033322	      7.9349999	      1.4366677	      1.4050000	     25.7000008	     25.7000008	    781.9264526	    194.7937927	      2.3379343	      7.8526688	      5.5678411	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     15.5430479	      0.0000000	      9.9091167	      0.0972222	      0.0000000	     25.7000008	      2.0000000	    100.0000000	
4256.000000	      2.0000000	      2.0000000	      7.8890543	      7.9190001	      1.4509455	      1.4210000	     25.7000008	     25.7000008	    779.6712646	    172.8522186	      1.0407943	      7.9275398	      5.6427121	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     30.0000000	     13.2926064	      0.0000000	     13.2926064	      0.0000000	      0.0000000	     25.7000008	      2.0000000	    100.0000000	
4258.000000	      2.0000000	      2.0000000	      7.8749433	      7.9039998	      1.4650565	      1.4360000	     25.1000004	     25.1000004	    777.9849854	    170.0313721	     -0.0042279	      8.0010300	      5.7162023	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     50.0000000	      9.6400232	      0.0000000	     14.4691067	     -0.0833333	      0.0000000	     25.1000004	      2.0000000	    100.0000000	
4260.000000	      2.0000000	      2.0000000	      7.8614435	      7.8909998	      1.4785566	      1.4490000	     23.5000000	     23.5000000	    780.8463745	     85.4242477	      0.0599294	      8.0380869	      5.7532592	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     50.0000000	      1.5755140	      0.0000000	     14.4530697	     -0.2222222	      0.0000000	     23.5000000	      2.0000000	    100.0000000	
4262.000000	      2.0000000	      2.0000000	      7.8478322	      7.8769999	      1.4921677	      1.4630001	     25.5000000	     25.5000000	    771.8578491	    337.8524475	      1.0197027	      8.1829615	      5.8981338	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     30.0439968	      0.0000000	     13.9470530	      0.2777778	      0.0000000	     25.5000000	      2.0000000	    100.0000000	
4264.000000	      2.0000000	      2.0000000	      7.8334155	      7.8620000	      1.5065844	      1.4780000	     26.3999996	     26.3999996	    774.3877563	    253.8796539	      0.0309391	      8.2921839	      6.0073566	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     20.6516323	      0.0000000	     13.4080076	      0.1250000	      0.0000000	     26.3999996	      2.0000000	    100.0000000	
4266.000000	      2.0000000	      2.0000000	      7.8186378	      7.8480000	      1.5213622	      1.4920000	     26.7999992	     26.7999992	    775.9112549	    212.0565033	     -0.7874084	      8.3835936	      6.0987663	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     16.3562050	      0.0000000	     13.1368160	      0.0555556	      0.0000000	     26.7999992	      2.0000000	    100.0000000	
4268.000000	      2.0000000	      2.0000000	      7.8033876	      7.8319998	      1.5366122	      1.5080000	     28.1000004	     28.1000004	    775.8149414	    297.2567749	     -1.3403063	      8.5117140	      6.2268863	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     23.6108665	      0.0000000	     13.1478529	      0.1805556	      0.0000000	     28.1000004	      2.0000000	    100.0000000	
4270.000000	      2.0000000	      2.0000000	      7.7876377	      7.8160000	      1.5523621	      1.5240000	     28.6000004	     28.6000004	    779.3883057	    184.0214844	     -2.3938522	      8.5913944	      6.3065667	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     20.0000000	     13.0782528	      0.0000000	      9.0540161	      0.0694444	      0.0000000	     28.6000004	      2.0000000	    100.0000000	
4272.000000	      2.0000000	      2.0000000	      7.7717490	      7.8020000	      1.5682510	      1.5380000	     28.6000004	     28.6000004	    782.2271729	     54.2702026	     -2.0757387	      8.6149778	      6.3301506	      3.3682241	      3.1200516	      2.2848275	      0.2481725	     30.0000000	      1.7253289	      0.0000000	      1.7253289	      0.0000000	      0.0000000	     28.6000004	      2.0000000	    100.0000000	
4274.000000	      2.0000000	      2.0000000	      7.7559433	      7.7870002	      1.5840566	      1.5530000	     28.2999992	     28.2999992	    783.9961548	      5.6287789	     -0.8285503	      8.6174297	      6.3326025	      3.3808281	      3.1326554	      2.2848275	      0.2481728	     50.0000000	     -3.9018250	      0.0000000	     -1.4872833	     -0.0416667	      0.0000000	     28.2999992	      2.0000000	    100.0000000	
4276.000000	      2.0000000	      2.0000000	      7.7402768	      7.7729998	      1.5997232	      1.5670000	     28.1000004	     28.1000004	    780.7494507	     11.8641434	     -0.5298719	      8.6225758	      6.3377485	      3.3907375	      3.1425650	      2.2848275	      0.2481725	     50.0000000	     -3.1056550	      0.0000000	     -1.4959605	     -0.0277778	      0.0000000	     28.1000004	      2.0000000	    100.0000000	
4278.000000	      2.0000000	      2.0000000	      7.7245545	      7.7579999	      1.6154455	      1.5820000	     28.5000000	     28.5000000	    778.0982056	     55.4157372	     -0.1327802	      8.6465311	      6.3617034	      3.3907375	      3.1425650	      2.2848275	      0.2481725	     20.0000000	      1.7176796	      0.0000000	     -1.5017093	      0.0555556	      0.0000000	     28.5000000	      2.0000000	    100.0000000	
4280.000000	      2.0000000	      2.0000000	      7.7090821	      7.7430000	      1.6309177	      1.5970000	     27.2000008	     27.2000008	    779.0889893	    -54.0610352	     -0.5257022	      8.6465311	      6.3383045	      3.4291923	      3.1810195	      2.3082266	      0.2481728	     50.0000000	    -11.9531965	      0.0000000	     -1.4901829	     -0.1805556	      0.0000000	     27.2000008	      2.0000000	    100.0000000	
4282.000000	      2.0000000	      2.0000000	      7.6934156	      7.7270002	      1.6465844	      1.6130000	     29.2000008	     29.2000008	    773.9414063	    201.9409180	     -0.0723780	      8.7333593	      6.4251323	      3.4291923	      3.1810195	      2.3082266	      0.2481728	     20.0000000	     14.5697222	      0.0000000	     -1.5272225	      0.2777778	      0.0000000	     29.2000008	      2.0000000	    100.0000000	
4284.000000	      2.0000000	      2.0000000	      7.6769433	      7.7110000	      1.6630566	      1.6289999	     30.1000004	     30.1000004	    781.2555542	    103.7720108	     -0.3544874	      8.7783995	      6.4701724	      3.4291923	      3.1810195	      2.3082266	      0.2481728	     20.0000000	      5.7738905	      0.0000000	     -1.4697345	      0.1250000	      0.0000000	     30.1000004	      2.0000000	    100.0000000	
4286.000000	      2.0000000	      2.0000000	      7.6604156	      7.6939998	      1.6795844	      1.6460000	     29.3999996	     29.3999996	    788.0404053	    -24.4548244	     -0.6667196	      8.7783995	      6.4594665	      3.4549541	      3.2067816	      2.3189328	      0.2481725	     50.0000000	     -7.5173888	      0.0000000	     -1.8834580	     -0.0972222	      0.0000000	     29.3999996	      2.0000000	    100.0000000	
4288.000000	      2.0000000	      2.0000000	      7.6443877	      7.6789999	      1.6956122	      1.6610000	     28.2999992	     28.2999992	    789.9470825	    -54.5719337	      0.5869341	      8.7783995	      6.4355168	      3.4939592	      3.2457864	      2.3428824	      0.2481728	     50.0000000	    -11.6938114	      0.0000000	     -2.8404922	     -0.1527778	      0.0000000	     28.2999992	      2.0000000	    100.0000000	
4290.000000	      2.0000000	      2.0000000	      7.6290822	      7.6630001	      1.7109177	      1.6770000	     26.7999992	     26.7999992	    784.9497070	    -77.6496353	      0.6511855	      8.7783995	      6.4016552	      3.5428765	      3.2947037	      2.3767440	      0.2481728	     50.0000000	    -15.3308001	      0.0000000	     -3.2580914	     -0.2083333	      0.0000000	     26.7999992	      2.0000000	    100.0000000	
4292.000000	      2.0000000	      2.0000000	      7.6149712	      7.6510000	      1.7250288	      1.6890000	     24.0000000	     24.0000000	    781.4136353	   -136.7335205	      0.1013737	      8.7783995	      6.3422966	      3.6172910	      3.3691180	      2.4361026	      0.2481730	     50.0000000	    -24.8484077	      0.0000000	     -2.3126853	     -0.3888889	      0.0000000	     24.0000000	      2.0000000	    100.0000000	
4294.000000	      2.0000000	      2.0000000	      7.6029434	      7.6399999	      1.7370566	      1.7000000	     19.2999992	     19.2999992	    779.8635864	   -194.3427734	     -0.9714179	      8.7783995	      6.2580962	      3.7165475	      3.4683738	      2.5203030	      0.2481737	     50.0000000	    -37.2518806	      0.0000000	      0.5759376	     -0.6527778	      0.0000000	     19.2999992	      2.0000000	    100.0000000	
4296.000000	      2.0000000	      2.0000000	      7.5946212	      7.6320000	      1.7453789	      1.7079999	     10.6599998	     10.1999998	    788.2652588	   -288.0199280	     -1.3887051	      8.7783995	      6.1319647	      3.8577356	      3.6095607	      2.6464343	      0.2481749	     50.0000000	    -66.3592911	      0.0000000	      3.1795123	     -1.2638888	      0.0000000	     10.1999998	      2.0000000	    100.0000000	
4298.000000	      2.0000000	      2.0000000	      7.5905657	      7.6290002	      1.7494344	      1.7110000	      4.4000001	      4.4000001	    788.9993896	    -58.0157051	     -0.2159889	      8.7783995	      6.1065345	      3.8982215	      3.6500463	      2.6718645	      0.2481751	     50.0000000	    -42.4402962	      0.0000000	      4.2408419	     -0.8055556	      0.0000000	      4.4000001	      2.0000000	    100.0000000	
4300.000000	      2.0000000	      2.0000000	      7.5893154	      7.6279998	      1.7506844	      1.7120000	      0.1000000	      0.1000000	    779.3518066	     19.6905537	      0.3196589	      8.7869244	      6.1150603	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     50.0000000	    -30.4470253	      0.0000000	      4.1614051	     -0.5972222	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4302.000000	      2.0000000	      2.0000000	      7.5892601	      7.6279998	      1.7507399	      1.7120000	      0.1000000	      0.1000000	    786.2846680	     38.9531021	      0.1042207	      8.8039408	      6.1320758	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4304.000000	      2.0000000	      2.0000000	      7.5892043	      7.6269999	      1.7507955	      1.7130001	      0.1000000	      0.1000000	    785.3046265	     39.0023346	     -0.1220555	      8.8209562	      6.1490917	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4306.000000	      2.0000000	      2.0000000	      7.5891490	      7.6269999	      1.7508510	      1.7130001	      0.1000000	      0.1000000	    783.9452515	     39.0692711	     -0.3479937	      8.8379717	      6.1661077	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4308.000000	      2.0000000	      2.0000000	      7.5890932	      7.6269999	      1.7509066	      1.7130001	      0.1000000	      0.1000000	    786.9916382	     38.9173813	     -0.7586457	      8.8549871	      6.1831226	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4310.000000	      2.0000000	      2.0000000	      7.5890379	      7.6269999	      1.7509621	      1.7130001	      0.1000000	      0.1000000	    788.3173218	     38.8519630	     -1.3540469	      8.8720026	      6.2001381	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4312.000000	      2.0000000	      2.0000000	      7.5889821	      7.6269999	      1.7510177	      1.7130001	      0.1000000	      0.1000000	    788.7725220	     38.8283844	     -0.6748935	      8.8890171	      6.2171531	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4314.000000	      2.0000000	      2.0000000	      7.5888991	      7.6269999	      1.7511010	      1.7130001	      0.2000000	      0.2000000	    777.0625000	    117.9283142	      0.3171009	      8.9399271	      6.2680631	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	      4.9229941	      0.0000000	      4.1181469	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4316.000000	      2.0000000	      2.0000000	      7.5888157	      7.6269999	      1.7511843	      1.7130001	      0.1000000	      0.1000000	    780.7507935	     73.1724777	      0.6067652	      8.9716663	      6.2998013	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     50.0000000	      3.3141544	      0.0000000	      4.1190019	     -0.0138889	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4318.000000	      2.0000000	      2.0000000	      7.5887599	      7.6269999	      1.7512399	      1.7130001	      0.1000000	      0.1000000	    781.1252441	     39.2096558	      0.8798468	      8.9886808	      6.3168168	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4320.000000	      2.0000000	      2.0000000	      7.5887046	      7.6269999	      1.7512954	      1.7130001	      0.1000000	      0.1000000	    781.5680542	     39.1874352	      0.4437068	      9.0056963	      6.3338323	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4322.000000	      2.0000000	      2.0000000	      7.5886488	      7.6269999	      1.7513510	      1.7130001	      0.1000000	      0.1000000	    777.7324219	     39.3806839	     -0.7126417	      9.0227118	      6.3508477	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1181469	      0.0000000	      4.1181469	      0.0000000	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4324.000000	      2.0000000	      2.0000000	      7.5885658	      7.6269999	      1.7514343	      1.7130001	      0.2000000	      0.2000000	    777.9985352	    117.7862015	      1.3187726	      9.0736217	      6.4017572	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	      4.9229941	      0.0000000	      4.1181469	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4326.000000	      2.0000000	      2.0000000	      7.5884824	      7.6269999	      1.7515177	      1.7130001	      0.1000000	      0.1000000	    777.7550049	     73.4543686	      0.5062118	      9.1053600	      6.4334960	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     50.0000000	      3.3141544	      0.0000000	      4.1190019	     -0.0138889	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4328.000000	      2.0000000	      2.0000000	      7.5883989	      7.6259999	      1.7516010	      1.7140000	      0.2000000	      0.2000000	    775.0686646	    118.2315369	      1.0769353	      9.1562700	      6.4844055	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	      4.9229941	      0.0000000	      4.1181469	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4330.000000	      2.0000000	      2.0000000	      7.5882878	      7.6259999	      1.7517121	      1.7140000	      0.2000000	      0.2000000	    780.8128052	     39.3703003	      0.0664085	      9.1733484	      6.5014839	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     30.0000000	      4.1190019	      0.0000000	      4.1190019	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4332.000000	      2.0000000	      2.0000000	      7.5882044	      7.6259999	      1.7517955	      1.7140000	      0.1000000	      0.1000000	    775.9271240	     73.6268997	      1.8585870	      9.2050867	      6.5332222	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     50.0000000	      3.3141544	      0.0000000	      4.1190019	     -0.0138889	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4334.000000	      2.0000000	      2.0000000	      7.5881214	      7.6259999	      1.7518789	      1.7140000	      0.2000000	      0.2000000	    773.7683105	    118.4301834	      1.9252657	      9.2559967	      6.5841322	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	      4.9229941	      0.0000000	      4.1181469	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4336.000000	      2.0000000	      2.0000000	      7.5875101	      7.6250000	      1.7524899	      1.7150000	      2.0000000	      2.0000000	    774.1607056	     62.3021660	      1.7901739	      9.2827921	      6.6109276	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	     18.6062508	      0.0000000	      4.1190019	      0.2500000	      0.0000000	      2.0000000	      2.0000000	    100.0000000	
4338.000000	      2.0000000	      2.0000000	      7.5847325	      7.6240001	      1.7552677	      1.7160000	      8.0000000	      8.0000000	    769.2691040	    185.7688599	      2.1461942	      9.3621845	      6.6903200	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	     52.4264526	      0.0000000	      4.1356192	      0.8333333	      0.0000000	      8.0000000	      2.0000000	    100.0000000	
4340.000000	      2.0000000	      2.0000000	      7.5778880	      7.6190000	      1.7621121	      1.7210000	     16.6399994	     16.7999992	    757.8241577	    449.7959290	      3.8149874	      9.5515547	      6.8796902	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	     73.7466583	      0.0000000	      4.2078590	      1.2000000	      0.0000000	     16.7999992	      2.0000000	    100.0000000	
4342.000000	      2.0000000	      2.0000000	      7.5669155	      7.6059999	      1.7730844	      1.7340000	     22.7000008	     22.7000008	    746.1990967	    476.8758545	      4.6979418	      9.7492456	      7.0773811	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	     51.8466835	      0.0000000	      4.3606977	      0.8194444	      0.0000000	     22.7000008	      2.0000000	    100.0000000	
4344.000000	      2.0000000	      2.0000000	      7.5541377	      7.5920000	      1.7858621	      1.7480000	     23.2999992	     23.2999992	    770.9321899	    124.6352463	      1.1983315	      9.8026266	      7.1307621	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	      9.3234749	      0.0000000	      4.4943914	      0.0833333	      0.0000000	     23.2999992	      2.0000000	    100.0000000	
4346.000000	      2.0000000	      2.0000000	      7.5409989	      7.5780001	      1.7990010	      1.7620000	     24.0000000	     24.0000000	    782.1699219	    132.8625031	     -0.1878669	      9.8603601	      7.1884961	      3.9047515	      3.6565764	      2.6718645	      0.2481751	     20.0000000	     10.1433220	      0.0000000	      4.5093918	      0.0972222	      0.0000000	     24.0000000	      2.0000000	    100.0000000	
4348.000000	      2.0000000	      2.0000000	      7.5279155	      7.5640001	      1.8120843	      1.7760000	     23.1000004	     23.1000004	    788.3750000	     28.8816280	     -1.4366299	      9.8730097	      7.2011456	      3.9071574	      3.6589823	      2.6718645	      0.2481751	     50.0000000	     -0.9029242	      0.0000000	      6.3407006	     -0.1250000	      0.0000000	     23.1000004	      2.0000000	    100.0000000	
4350.000000	      2.0000000	      2.0000000	      7.5155268	      7.5510001	      1.8244733	      1.7890000	     21.5000000	     21.5000000	    793.5247192	      9.9455013	     -2.1825278	      9.8773947	      7.2055302	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     50.0000000	     -4.1815438	      0.0000000	      8.6960115	     -0.2222222	      0.0000000	     21.5000000	      2.0000000	    100.0000000	
4352.000000	      2.0000000	      2.0000000	      7.5039434	      7.5390000	      1.8360566	      1.8010000	     20.2000008	     20.2000008	    789.3341064	     70.9396210	     -2.0738215	      9.9085026	      7.2366385	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     50.0000000	      0.2591395	      0.0000000	     10.7221537	     -0.1805556	      0.0000000	     20.2000008	      2.0000000	    100.0000000	
4354.000000	      2.0000000	      2.0000000	      7.4926658	      7.5279999	      1.8473344	      1.8120000	     20.3999996	     20.3999996	    781.1625977	    141.2772217	     -1.6678787	      9.9698143	      7.2979498	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     12.7293930	      0.0000000	     11.1196985	      0.0277778	      0.0000000	     20.3999996	      2.0000000	    100.0000000	
4356.000000	      2.0000000	      2.0000000	      7.4810824	      7.5159998	      1.8589177	      1.8240000	     21.2999992	     21.2999992	    772.9772339	    159.5115967	     -1.0944880	     10.0383139	      7.3664494	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     14.2436838	      0.0000000	      7.0000587	      0.1250000	      0.0000000	     21.2999992	      2.0000000	    100.0000000	
4358.000000	      2.0000000	      2.0000000	      7.4685822	      7.5029998	      1.8714176	      1.8370000	     23.7000008	     23.7000008	    782.4040527	    231.7649384	     -0.6356128	     10.1390543	      7.4671903	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     21.3794785	      0.0000000	      2.0631447	      0.3333333	      0.0000000	     23.7000008	      2.0000000	    100.0000000	
4360.000000	      2.0000000	      2.0000000	      7.4549713	      7.4889998	      1.8850288	      1.8510000	     25.2999992	     25.2999992	    784.8782349	    151.0137024	     -0.0276494	     10.2049036	      7.5330386	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     11.6944895	      0.0000000	     -1.1830664	      0.2222222	      0.0000000	     25.2999992	      2.0000000	    100.0000000	
4362.000000	      2.0000000	      2.0000000	      7.4392214	      7.4720001	      1.9007788	      1.8680000	     31.3999996	     31.3999996	    767.7169800	    587.8217163	      3.0212719	     10.4556150	      7.7837505	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     47.9543419	      0.0000000	     -1.1413383	      0.8472222	      0.0000000	     31.3999996	      2.0000000	    100.0000000	
4364.000000	      2.0000000	      2.0000000	      7.4197211	      7.4510002	      1.9202788	      1.8890001	     38.7999992	     38.7999992	    753.8963013	    809.2171021	      4.5099511	     10.7945404	      8.1226759	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     57.5418510	      0.0000000	     -2.0168428	      1.0277778	      0.0000000	     38.7999992	      2.0000000	    100.0000000	
4366.000000	      2.0000000	      2.0000000	      7.3964992	      7.4270000	      1.9435010	      1.9130000	     44.7999992	     44.7999992	    750.6032715	    734.6575928	      4.0696301	     11.1008940	      8.4290295	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     45.3317566	      0.0000000	     -2.9590759	      0.8333333	      0.0000000	     44.7999992	      2.0000000	    100.0000000	
4368.000000	      2.0000000	      2.0000000	      7.3699245	      7.3979998	      1.9700754	      1.9420000	     50.8677406	     51.0999985	    738.6035156	   1008.9509888	      5.6150770	     11.5149021	      8.8430376	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     49.9540672	      0.0000000	      1.1180180	      0.8427419	      0.0000000	     51.0999985	      2.0000000	    100.0000000	
4370.000000	      2.0000000	      2.0000000	      7.3411469	      7.3680000	      1.9988532	      1.9720000	     52.5000000	     52.5000000	    766.3116455	    398.0241089	      1.7980939	     11.6843519	      9.0124874	      3.9178286	      3.6696534	      2.6718645	      0.2481751	     20.0000000	     16.5024300	      0.0000000	      5.2345691	      0.1944444	      0.0000000	     52.5000000	      2.0000000	    100.0000000	
4372.000000	      2.0000000	      2.0000000	      7.3127303	      7.3400002	      2.0272698	      2.0000000	     49.7999992	     49.7999992	    795.3604736	   -200.5546265	     -1.7694882	     11.6843519	      8.9238691	      4.0215034	      3.7733276	      2.7604828	      0.2481759	     50.0000000	    -16.4322758	      0.0000000	      5.2985997	     -0.3750000	      0.0000000	     49.7999992	      2.0000000	    100.0000000	
4374.000000	      2.0000000	      2.0000000	      7.2855911	      7.3130002	      2.0544088	      2.0270000	     47.9000015	     47.9000015	    789.1728516	   -103.1848984	     -0.8673592	     11.6843519	      8.8786297	      4.0817981	      3.8336222	      2.8057222	      0.2481759	     50.0000000	    -10.1157207	      0.0000000	      5.1763759	     -0.2638889	      0.0000000	     47.9000015	      2.0000000	    100.0000000	
4376.000000	      2.0000000	      2.0000000	      7.2597857	      7.2890000	      2.0802143	      2.0510001	     45.0000000	     45.0000000	    808.7695923	   -198.6665039	     -2.2633383	     11.6843519	      8.7893658	      4.1861186	      3.9379420	      2.8949864	      0.2481766	     50.0000000	    -18.2470570	      0.0000000	      5.0935135	     -0.4027778	      0.0000000	     45.0000000	      2.0000000	    100.0000000	
4378.000000	      2.0000000	      2.0000000	      7.2350359	      7.2649999	      2.1049643	      2.0750000	     44.0999985	     44.0999985	    783.4872437	      6.7439837	     -0.7633837	     11.6872873	      8.7923012	      4.1982388	      3.9500620	      2.8949864	      0.2481768	     50.0000000	     -2.2715752	      0.0000000	      4.9720497	     -0.1250000	      0.0000000	     44.0999985	      2.0000000	    100.0000000	
4380.000000	      2.0000000	      2.0000000	      7.2110081	      7.2420001	      2.1289921	      2.0980000	     42.4000015	     42.4000015	    803.3585205	    -68.5116043	     -2.9888859	     11.6872873	      8.7617235	      4.2438717	      3.9956951	      2.9255638	      0.2481766	     50.0000000	     -8.7468176	      0.0000000	      4.9355855	     -0.2361111	      0.0000000	     42.4000015	      2.0000000	    100.0000000	
4382.000000	      2.0000000	      2.0000000	      7.1883135	      7.2210002	      2.1516864	      2.1190000	     39.2999992	     39.2999992	    817.9916382	   -179.4108582	     -4.1686172	     11.6872873	      8.6801929	      4.3404593	      4.0922818	      3.0070951	      0.2481775	     50.0000000	    -19.3429565	      0.0000000	      5.6073065	     -0.4305556	      0.0000000	     39.2999992	      2.0000000	    100.0000000	
4384.000000	      2.0000000	      2.0000000	      7.1675911	      7.2030001	      2.1724088	      2.1370001	     35.2999992	     35.2999992	    818.5681763	   -233.6239014	     -4.3003073	     11.6872873	      8.5739498	      4.4617586	      4.2135806	      3.1133380	      0.2481780	     50.0000000	    -26.4147472	      0.0000000	      5.7791419	     -0.5555556	      0.0000000	     35.2999992	      2.0000000	    100.0000000	
4386.000000	      2.0000000	      2.0000000	      7.1490636	      7.1859999	      2.1909366	      2.1540000	     31.3999996	     31.3999996	    814.1190186	   -202.4128418	     -3.5048320	     11.6872873	      8.4824009	      4.5683637	      4.3201852	      3.2048869	      0.2481785	     50.0000000	    -26.0723915	      0.0000000	      5.3166504	     -0.5416667	      0.0000000	     31.3999996	      2.0000000	    100.0000000	
4388.000000	      2.0000000	      2.0000000	      7.1314244	      7.1690001	      2.2085755	      2.1710000	     32.0999985	     32.0999985	    773.6480103	    166.0795441	      0.4690557	     11.7586689	      8.5537825	      4.5683637	      4.3201852	      3.2048869	      0.2481785	     20.0000000	     10.2777958	      0.0000000	      4.6438651	      0.0972222	      0.0000000	     32.0999985	      2.0000000	    100.0000000	
