time [s]	line [1]	track/ direction [1]	loc. (actual) [km]	loc. (target) [km]	way (actual) [km]	way (target) [km]	speed (actual) [km/h]	speed (target) [km/h]	voltage [V]	current [A]	track-earth voltage [V]	energy input [kWh]	energy balance [kWh]	usable braking energy [kWh]	used braking energy [kWh]	recuperated braking energy [kWh]	energy braking resistor [kWh]	state [1]	tractive effort (actual) [kN]	tractive effort (target) [kN]	line and running resistance [kN]	acceleration (actual) [m/(s*s)]	acceleration (target) [m/(s*s)]	desired speed [km/h]	train configuration [1]	utilization rate [%]	
3954.000000	      2.0000000	      2.0000000	      9.2653055	      9.2700005	      0.0746944	      0.0700000	     30.1000004	     30.1000004	    768.7758789	    495.8158569	      0.8396228	      0.9256301	      0.9256301	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     20.0000000	     40.4670830	      0.0000000	      6.6634989	      0.5833333	      0.0000000	     30.1000004	      2.0000000	    100.0000000	
3956.000000	      2.0000000	      2.0000000	      9.2486668	      9.2530003	      0.0913333	      0.0870000	     29.7999992	     29.7999992	    782.2789307	    118.0446854	      1.1002157	      0.9769322	      0.9769322	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     50.0000000	      4.0964465	      0.0000000	      6.5109882	     -0.0416667	      0.0000000	     29.7999992	      2.0000000	    100.0000000	
3958.000000	      2.0000000	      2.0000000	      9.2321663	      9.2360001	      0.1078333	      0.1040000	     29.6000004	     29.6000004	    787.2834473	    120.0036697	      6.5657439	      1.0294194	      1.0294194	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     50.0000000	      4.3639235	      0.0000000	      5.9736180	     -0.0277778	      0.0000000	     29.6000004	      2.0000000	    100.0000000	
3960.000000	      2.0000000	      2.0000000	      9.2158890	      9.2189999	      0.1241111	      0.1210000	     29.0000000	     29.0000000	    784.5547485	     82.0356674	      1.2066554	      1.0651758	      1.0651758	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     50.0000000	      1.1074895	      0.0000000	      5.9365726	     -0.0833333	      0.0000000	     29.0000000	      2.0000000	    100.0000000	
3962.000000	      2.0000000	      2.0000000	      9.1999722	      9.2040005	      0.1400278	      0.1360000	     28.2999992	     28.2999992	    784.3692627	     72.3733826	     -2.2466435	      1.0967132	      1.0967132	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     50.0000000	      0.2849206	      0.0000000	      5.9188514	     -0.0972222	      0.0000000	     28.2999992	      2.0000000	    100.0000000	
3964.000000	      2.0000000	      2.0000000	      9.1842499	      9.1890001	      0.1557500	      0.1510000	     28.2999992	     28.2999992	    784.1504517	    100.8511353	     -1.6381302	      1.1406479	      1.1406479	      0.0000000	      0.0000000	      0.0000000	      0.0000000	     30.0000000	      5.8985038	      0.0000000	      5.8985038	      0.0000000	      0.0000000	     28.2999992	      2.0000000	    100.0000000	
3966.000000	      2.0000000	      2.0000000	      9.1695004	      9.1770000	      0.1705000	      0.1630000	     24.7999992	     24.7999992	    802.3327026	   -125.6487656	     -3.9195931	      1.1406479	      1.0846412	      0.0710625	      0.0710623	      0.0560067	      0.0000003	     50.0000000	    -22.2711487	      0.0000000	      5.8985038	     -0.4861111	      0.0000000	     24.7999992	      2.0000000	    100.0000000	
3968.000000	      2.0000000	      2.0000000	      9.1571112	      9.1660004	      0.1828889	      0.1740000	     19.7999992	     19.7999992	    841.4567261	   -171.7289581	     -8.2253742	      1.1406479	      1.0043621	      0.1664531	      0.1663970	      0.1362859	      0.0000561	     50.0000000	    -34.4403038	      0.0000000	      5.8020577	     -0.6944444	      0.0000000	     19.7999992	      2.0000000	    100.0000000	
3970.000000	      2.0000000	      2.0000000	      9.1467781	      9.1580000	      0.1932222	      0.1820000	     17.3999996	     17.3999996	    841.1282959	    -31.5778179	     -6.8060660	      1.1406479	      0.9896060	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     50.0000000	    -13.6367559	      0.0000000	      5.6795774	     -0.3333333	      0.0000000	     17.3999996	      2.0000000	    100.0000000	
3972.000000	      2.0000000	      2.0000000	      9.1371946	      9.1490002	      0.2028055	      0.1910000	     17.1000004	     17.1000004	    792.8873901	    102.8366776	     -2.4438994	      1.1859468	      1.0349047	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     50.0000000	      4.8012934	      0.0000000	      7.2158351	     -0.0416667	      0.0000000	     17.1000004	      2.0000000	    100.0000000	
3974.000000	      2.0000000	      2.0000000	      9.1277504	      9.1400003	      0.2122500	      0.2000000	     16.8999996	     16.8999996	    787.6470337	    131.3071289	     -1.0556338	      1.2434044	      1.0923624	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     50.0000000	      8.7855072	      0.0000000	     10.3952017	     -0.0277778	      0.0000000	     16.8999996	      2.0000000	    100.0000000	
3976.000000	      2.0000000	      2.0000000	      9.1182222	      9.1309996	      0.2217778	      0.2090000	     17.3999996	     17.3999996	    786.5017700	    163.8056183	     -0.9919462	      1.3149785	      1.1639365	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	     18.0084858	      0.0000000	     13.9842501	      0.0694444	      0.0000000	     17.3999996	      2.0000000	    100.0000000	
3978.000000	      2.0000000	      2.0000000	      9.1085835	      9.1219997	      0.2314167	      0.2180000	     17.2999992	     17.2999992	    785.3446655	    190.6930237	     -1.6438129	      1.3981783	      1.2471364	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     50.0000000	     16.7829800	      0.0000000	     17.5878277	     -0.0138889	      0.0000000	     17.2999992	      2.0000000	    100.0000000	
3980.000000	      2.0000000	      2.0000000	      9.0988331	      9.1129999	      0.2411667	      0.2270000	     17.7999992	     17.7999992	    785.1643066	    198.5720673	     -0.3537534	      1.4847959	      1.3337539	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	     22.3435764	      0.0000000	     18.3193398	      0.0694444	      0.0000000	     17.7999992	      2.0000000	    100.0000000	
3982.000000	      2.0000000	      2.0000000	      9.0887775	      9.1029997	      0.2512222	      0.2370000	     18.3999996	     18.3999996	    784.3883667	    165.0110321	     -1.2337309	      1.5567031	      1.4056610	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	     17.2203102	      0.0000000	     12.3912258	      0.0833333	      0.0000000	     18.3999996	      2.0000000	    100.0000000	
3984.000000	      2.0000000	      2.0000000	      9.0785275	      9.0930004	      0.2614722	      0.2470000	     18.5000000	     18.5000000	    786.0952759	     75.0316620	     -1.3579932	      1.5894709	      1.4384289	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	      5.1946807	      0.0000000	      4.3898335	      0.0138889	      0.0000000	     18.5000000	      2.0000000	    100.0000000	
3986.000000	      2.0000000	      2.0000000	      9.0680838	      9.0830002	      0.2719167	      0.2570000	     19.1000004	     19.1000004	    770.8864746	    625.3298950	      1.1436292	      1.8572810	      1.7062390	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	      0.8807667	      0.0000000	     -3.9483166	      0.0833333	      0.0000000	     19.1000004	      2.0000000	    100.0000000	
3988.000000	      2.0000000	      2.0000000	      9.0571108	      9.0719995	      0.2828889	      0.2680000	     20.3999996	     20.3999996	    784.9514771	     58.2506752	     -0.5697899	      1.8826833	      1.7316412	      0.1962746	      0.1962087	      0.1510420	      0.0000659	     20.0000000	      2.8428836	      0.0000000	     -7.6201305	      0.1805556	      0.0000000	     20.3999996	      2.0000000	    100.0000000	
3990.000000	      2.0000000	      2.0000000	      9.0457220	      9.0609999	      0.2942778	      0.2790000	     20.6000004	     20.6000004	    787.1595459	      4.2628441	     -2.3201087	      1.8845474	      1.7335054	      0.2094659	      0.2094000	      0.1510420	      0.0000659	     20.0000000	     -5.9559808	      0.0000000	     -7.5656753	      0.0277778	      0.0000000	     20.6000004	      2.0000000	    100.0000000	
3992.000000	      2.0000000	      2.0000000	      9.0346947	      9.0500002	      0.3053056	      0.2900000	     19.1000004	     19.1000004	    788.8161011	    -67.0176086	     -1.0083883	      1.8845474	      1.7041363	      0.2538908	      0.2538248	      0.1804112	      0.0000660	     50.0000000	    -19.5387001	      0.0000000	     -7.4659920	     -0.2083333	      0.0000000	     19.1000004	      2.0000000	    100.0000000	
3994.000000	      2.0000000	      2.0000000	      9.0246944	      9.0400000	      0.3153056	      0.3000000	     16.8999996	     16.8999996	    782.6547241	   -108.0643463	     -2.3504381	      1.8845474	      1.6571490	      0.3159338	      0.3158676	      0.2273985	      0.0000662	     50.0000000	    -29.4888611	      0.0000000	    -11.7822218	     -0.3055556	      0.0000000	     16.8999996	      2.0000000	    100.0000000	
3996.000000	      2.0000000	      2.0000000	      9.0160275	      9.0319996	      0.3239722	      0.3080000	     14.3000002	     14.3000002	    782.4231567	   -120.0878372	     -1.4118608	      1.8845474	      1.6049492	      0.3831893	      0.3831229	      0.2795982	      0.0000664	     50.0000000	    -36.9455719	      0.0000000	    -16.0195427	     -0.3611111	      0.0000000	     14.3000002	      2.0000000	    100.0000000	
3998.000000	      2.0000000	      2.0000000	      9.0091944	      9.0260000	      0.3308056	      0.3140000	     10.3000002	     10.3000002	    791.4967651	   -138.4404907	     -2.5287390	      1.8845474	      1.5440741	      0.4591203	      0.4590536	      0.3404733	      0.0000667	     50.0000000	    -51.6167717	      0.0000000	    -19.4228840	     -0.5555556	      0.0000000	     10.3000002	      2.0000000	    100.0000000	
4000.000000	      2.0000000	      2.0000000	      9.0042496	      9.0220003	      0.3357500	      0.3180000	      7.5000000	      7.5000000	    780.7545776	    -60.8645668	      2.9954965	      1.8845474	      1.5176740	      0.5005761	      0.5005093	      0.3668735	      0.0000668	     50.0000000	    -42.8658371	      0.0000000	    -20.3301163	     -0.3888889	      0.0000000	      7.5000000	      2.0000000	    100.0000000	
4002.000000	      2.0000000	      2.0000000	      9.0008888	      9.0190001	      0.3391111	      0.3210000	      4.5999999	      4.5999999	    787.2377930	    -26.0700588	     -1.0250362	      1.8845474	      1.5062721	      0.5270335	      0.5269667	      0.3782753	      0.0000668	     50.0000000	    -43.7122612	      0.0000000	    -20.3716908	     -0.4027778	      0.0000000	      4.5999999	      2.0000000	    100.0000000	
4004.000000	      2.0000000	      2.0000000	      8.9991665	      9.0170002	      0.3408333	      0.3230000	      1.6000000	      1.6000000	    786.1098633	     10.0431070	     -1.1877705	      1.8889335	      1.5106581	      0.5377030	      0.5376363	      0.3782753	      0.0000668	     50.0000000	    -44.5542145	      0.0000000	    -20.4087982	     -0.4166667	      0.0000000	      1.6000000	      2.0000000	    100.0000000	
4006.000000	      2.0000000	      2.0000000	      8.9986668	      9.0150003	      0.3413333	      0.3250000	      0.2000000	      0.2000000	    785.3945313	     33.8358040	     -0.6150848	      1.9036971	      1.5254217	      0.5379951	      0.5379283	      0.3782753	      0.0000668	     50.0000000	    -31.7086754	      0.0000000	    -20.4408150	     -0.1944444	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4008.000000	      2.0000000	      2.0000000	      8.9985552	      9.0150003	      0.3414444	      0.3250000	      0.2000000	      0.2000000	    784.9264526	     33.7232208	     -0.3921915	      1.9184028	      1.5401275	      0.5383450	      0.5382782	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4010.000000	      2.0000000	      2.0000000	      8.9984446	      9.0139999	      0.3415556	      0.3260000	      0.2000000	      0.2000000	    782.8046875	     33.8146248	     -0.5071636	      1.9331084	      1.5548332	      0.5386948	      0.5386280	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4012.000000	      2.0000000	      2.0000000	      8.9983330	      9.0139999	      0.3416667	      0.3260000	      0.2000000	      0.2000000	    782.9829712	     33.8069382	     -0.7563727	      1.9478142	      1.5695388	      0.5390447	      0.5389779	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4014.000000	      2.0000000	      2.0000000	      8.9982224	      9.0129995	      0.3417778	      0.3270000	      0.2000000	      0.2000000	    784.9595947	     33.7218285	     -2.1318521	      1.9625199	      1.5842446	      0.5393946	      0.5393277	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4016.000000	      2.0000000	      2.0000000	      8.9981108	      9.0129995	      0.3418889	      0.3270000	      0.2000000	      0.2000000	    787.6257935	     33.6076469	     -1.8728755	      1.9772255	      1.5989503	      0.5397444	      0.5396776	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4018.000000	      2.0000000	      2.0000000	      8.9980001	      9.0129995	      0.3420000	      0.3270000	      0.2000000	      0.2000000	    787.7502441	     33.6040573	     -1.7159100	      1.9919320	      1.6136568	      0.5400943	      0.5400275	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4020.000000	      2.0000000	      2.0000000	      8.9978886	      9.0129995	      0.3421111	      0.3270000	      0.2000000	      0.2000000	    789.6791992	     33.5202751	     -2.4836843	      2.0066378	      1.6283624	      0.5404441	      0.5403773	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4022.000000	      2.0000000	      2.0000000	      8.9977779	      9.0120001	      0.3422222	      0.3280000	      0.2000000	      0.2000000	    790.6228027	     33.4876060	     -3.0642586	      2.0213466	      1.6430713	      0.5407940	      0.5407272	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4024.000000	      2.0000000	      2.0000000	      8.9976664	      9.0120001	      0.3423333	      0.3280000	      0.2000000	      0.2000000	    787.0254517	     33.6332779	     -3.7938318	      2.0360525	      1.6577771	      0.5411438	      0.5410771	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4026.000000	      2.0000000	      2.0000000	      8.9975834	      9.0120001	      0.3424167	      0.3280000	      0.1000000	      0.1000000	    788.2609253	     33.5491295	     -2.4013186	      2.0507443	      1.6724689	      0.5415075	      0.5414407	      0.3782753	      0.0000668	     50.0000000	    -21.2583847	      0.0000000	    -20.4535370	     -0.0138889	      0.0000000	      0.1000000	      2.0000000	    100.0000000	
4028.000000	      2.0000000	      2.0000000	      8.9975004	      9.0109997	      0.3425000	      0.3290000	      0.2000000	      0.2000000	    788.2751465	     33.5565300	     -2.5824175	      2.0654397	      1.6871644	      0.5418676	      0.5418008	      0.3782753	      0.0000668	     20.0000000	    -19.6495457	      0.0000000	    -20.4543915	      0.0138889	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4030.000000	      2.0000000	      2.0000000	      8.9973888	      9.0109997	      0.3426111	      0.3290000	      0.2000000	      0.2000000	    787.6547241	     33.6064224	     -1.8569527	      2.0801454	      1.7018701	      0.5422175	      0.5421507	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4032.000000	      2.0000000	      2.0000000	      8.9972782	      9.0109997	      0.3427222	      0.3290000	      0.2000000	      0.2000000	    786.7745972	     33.6437798	     -0.7427680	      2.0948510	      1.7165756	      0.5425674	      0.5425006	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4034.000000	      2.0000000	      2.0000000	      8.9971666	      9.0109997	      0.3428333	      0.3290000	      0.2000000	      0.2000000	    783.7870483	     33.7722893	     -0.0919741	      2.1095567	      1.7312814	      0.5429172	      0.5428504	      0.3782753	      0.0000668	     30.0000000	    -20.4535370	      0.0000000	    -20.4535370	      0.0000000	      0.0000000	      0.2000000	      2.0000000	    100.0000000	
4036.000000	      2.0000000	      2.0000000	      8.9960556	      9.0089998	      0.3439444	      0.3310000	      3.8000000	      3.8000000	    782.1499634	     49.8082008	     -0.8978871	      2.1311998	      1.7529244	      0.5429172	      0.5428504	      0.3782753	      0.0000668	     20.0000000	      8.5209627	      0.0000000	    -20.4535370	      0.5000000	      0.0000000	      3.8000000	      2.0000000	    100.0000000	
4038.000000	      2.0000000	      2.0000000	      8.9931669	      9.0089998	      0.3468333	      0.3310000	      6.5999999	      6.5999999	    776.8363037	    250.7609711	     -0.7809114	      2.2394221	      1.8611468	      0.5429172	      0.5428504	      0.3782753	      0.0000668	     20.0000000	      2.1177526	      0.0000000	    -20.4179688	      0.3888889	      0.0000000	      6.5999999	      2.0000000	    100.0000000	
4040.000000	      2.0000000	      2.0000000	      8.9889441	      9.0039997	      0.3510556	      0.3360000	      8.6000004	      8.6000004	    780.8733521	     29.9426041	     -1.2794288	      2.2524118	      1.8741364	      0.5449831	      0.5449163	      0.3782753	      0.0000668	     20.0000000	     -4.2869101	      0.0000000	    -20.3838539	      0.2777778	      0.0000000	      8.6000004	      2.0000000	    100.0000000	
4042.000000	      2.0000000	      2.0000000	      8.9838610	      8.9989996	      0.3561389	      0.3410000	      9.6999998	      9.6999998	    783.2758179	     15.1184654	     -2.4927082	      2.2589905	      1.8807153	      0.5534601	      0.5533934	      0.3782753	      0.0000668	     20.0000000	    -11.5027113	      0.0000000	    -20.3560295	      0.1527778	      0.0000000	      9.6999998	      2.0000000	    100.0000000	
4044.000000	      2.0000000	      2.0000000	      8.9779720	      8.9919996	      0.3620278	      0.3480000	     11.5000000	     11.5000000	    788.8497925	     22.6963043	     -2.6995306	      2.2689373	      1.8906620	      0.5585690	      0.5585023	      0.3782753	      0.0000668	     20.0000000	     -5.8522496	      0.0000000	    -20.3395004	      0.2500000	      0.0000000	     11.5000000	      2.0000000	    100.0000000	
4046.000000	      2.0000000	      2.0000000	      8.9711666	      8.9840002	      0.3688333	      0.3560000	     13.0000000	     13.0000000	    795.7824707	     14.1175003	     -2.6182787	      2.2751787	      1.8969033	      0.5673832	      0.5673165	      0.3782753	      0.0000668	     20.0000000	     -8.0275612	      0.0000000	    -20.1002693	      0.2083333	      0.0000000	     13.0000000	      2.0000000	    100.0000000	
4048.000000	      2.0000000	      2.0000000	      8.9637775	      8.9759998	      0.3762222	      0.3640000	     13.6000004	     13.6000004	    852.7457886	     -9.1036015	     -6.8805447	      2.2751787	      1.8925905	      0.5867614	      0.5866848	      0.3825881	      0.0000766	     20.0000000	    -14.8273983	      0.0000000	    -19.6564808	      0.0833333	      0.0000000	     13.6000004	      2.0000000	    100.0000000	
4050.000000	      2.0000000	      2.0000000	      8.9560280	      8.9680004	      0.3839722	      0.3720000	     14.3000002	     14.3000002	    790.9337769	     -9.2770309	     -3.0852015	      2.2751787	      1.8885140	      0.6058934	      0.6058168	      0.3866645	      0.0000766	     20.0000000	    -13.9347162	      0.0000000	    -19.5686455	      0.0972222	      0.0000000	     14.3000002	      2.0000000	    100.0000000	
4052.000000	      2.0000000	      2.0000000	      8.9479170	      8.9600000	      0.3920833	      0.3800000	     14.8999996	     14.8999996	    805.6344604	    -14.1823616	     -4.7986283	      2.2751787	      1.8821664	      0.6272966	      0.6272200	      0.3930122	      0.0000766	     20.0000000	    -14.6495981	      0.0000000	    -19.4786816	      0.0833333	      0.0000000	     14.8999996	      2.0000000	    100.0000000	
4054.000000	      2.0000000	      2.0000000	      8.9396114	      8.9510002	      0.4003889	      0.3890000	     15.0000000	     15.0000000	    816.0975952	    -29.7662334	     -5.6384435	      2.2751787	      1.8686708	      0.6558478	      0.6557712	      0.4065078	      0.0000766	     20.0000000	    -18.4267902	      0.0000000	    -19.2316380	      0.0138889	      0.0000000	     15.0000000	      2.0000000	    100.0000000	
4056.000000	      2.0000000	      2.0000000	      8.9307499	      8.9429998	      0.4092500	      0.3970000	     16.8999996	     16.8999996	    807.6271362	     20.8512707	     -5.8036089	      2.2845342	      1.8780264	      0.6615477	      0.6614711	      0.4065078	      0.0000766	     20.0000000	     -3.7250702	      0.0000000	    -19.0171680	      0.2638889	      0.0000000	     16.8999996	      2.0000000	    100.0000000	
4058.000000	      2.0000000	      2.0000000	      8.9212503	      8.9329996	      0.4187500	      0.4070000	     17.2999992	     17.2999992	    898.7326660	    -23.7902660	     -1.2205151	      2.2845342	      1.8661480	      0.6892714	      0.6884050	      0.4183862	      0.0008664	     20.0000000	    -15.3294840	      0.0000000	    -18.5488720	      0.0555556	      0.0000000	     17.2999992	      2.0000000	    100.0000000	
4060.000000	      2.0000000	      2.0000000	      8.9121113	      8.9239998	      0.4278889	      0.4160000	     15.6000004	     15.6000004	    790.0861816	    -84.7213287	     -1.3384635	      2.2845342	      1.8289607	      0.7415144	      0.7406479	      0.4555735	      0.0008665	     50.0000000	    -27.8629227	      0.0000000	    -14.1805191	     -0.2361111	      0.0000000	     15.6000004	      2.0000000	    100.0000000	
4062.000000	      2.0000000	      2.0000000	      8.9044170	      8.9160004	      0.4355833	      0.4240000	     12.1000004	     12.1000004	    790.3142700	   -107.4673080	     -2.0765157	      2.2845342	      1.7817757	      0.8037551	      0.8028885	      0.5027585	      0.0008667	     50.0000000	    -37.9638405	      0.0000000	     -9.7941875	     -0.4861111	      0.0000000	     12.1000004	      2.0000000	    100.0000000	
4064.000000	      2.0000000	      2.0000000	      8.8978891	      8.9099998	      0.4421111	      0.4300000	     11.3999996	     11.3999996	    788.1820068	      3.2334170	     -1.8793368	      2.2859499	      1.7831916	      0.8173948	      0.8165281	      0.5027585	      0.0008667	     50.0000000	    -11.5629473	      0.0000000	     -5.9290166	     -0.0972222	      0.0000000	     11.3999996	      2.0000000	    100.0000000	
4066.000000	      2.0000000	      2.0000000	      8.8914165	      8.9029999	      0.4485833	      0.4370000	     11.8999996	     11.8999996	    779.4683228	    423.0610352	     -0.1490501	      2.4691515	      1.9663931	      0.8173948	      0.8165281	      0.5027585	      0.0008667	     20.0000000	      1.1535817	      0.0000000	     -2.8706543	      0.0694444	      0.0000000	     11.8999996	      2.0000000	    100.0000000	
4068.000000	      2.0000000	      2.0000000	      8.8842497	      8.8959999	      0.4557500	      0.4440000	     13.8999996	     13.8999996	    786.4674683	    114.7836685	     -1.8848290	      2.5193036	      2.0165451	      0.8173948	      0.8165281	      0.5027585	      0.0008667	     20.0000000	     14.2730303	      0.0000000	     -1.8239141	      0.2777778	      0.0000000	     13.8999996	      2.0000000	    100.0000000	
4070.000000	      2.0000000	      2.0000000	      8.8755836	      8.8870001	      0.4644167	      0.4530000	     17.2999992	     17.2999992	    784.1398926	    205.1612854	     -2.6430066	      2.6086786	      2.1059201	      0.8173948	      0.8165281	      0.5027585	      0.0008667	     20.0000000	     25.7047234	      0.0000000	     -1.6600820	      0.4722222	      0.0000000	     17.2999992	      2.0000000	    100.0000000	
4072.000000	      2.0000000	      2.0000000	      8.8640556	      8.8760004	      0.4759444	      0.4640000	     24.2000008	     24.2000008	    774.9746704	    495.7582397	     -2.2923820	      2.8221231	      2.3193645	      0.8173948	      0.8165281	      0.5027585	      0.0008667	     20.0000000	     53.4601898	      0.0000000	     -2.0742698	      0.9583333	      0.0000000	     24.2000008	      2.0000000	    100.0000000	
